Type,Name,Ingredients,Steps
한식,만능 땡초장,"['청양고추: 40개', '홍고추: 4개', '양파: 1개', '다진 마늘: 2큰술', '식용유: 1큰술', '멸치 다시마 육수: 3컵', '참치 액젓: 5큰술', '국간장: 5큰술', '참기름: 2큰술', '통깨: 2큰술']","['Step 1: 깨끗이 씻은 고추는 꼭지를 제거하고 잘게 다져주세요. 양파도 다져주세요. (tip. 많은 양을 손질할 때는 장갑을 착용해 주세요)', 'Step 2: 팬에 기름을 약간 두른 후 다진 마늘과 양파를 넣어 볶아주세요.', 'Step 3: 마늘향이 올라오면 다진 고추를 넣어 볶다가 양념 재료를 넣고 자작하게 끓여주세요.', 'Step 4: 완성된 땡초장은 밥이나 국수 등에 곁들여 맛있게즐겨주세요.  (tip. 구운 김에 싸 먹거나 호박잎, 양배추 등 쌈 채소에 곁들여도 맛있답니다.) (tip. 한 김 식혀 밀폐 용기에 담아 보관해 주세요. 냉장고에서 한 달 정도 보관이 가능해요)']"
한식,소고기 아욱 표고버섯죽,"['불린 쌀: 30g', '소고기 안심: 10g', '표고버섯: 10g', '아욱: 10g', '물: 180ml']","['Step 1: 소고기는 20분~1시간 정도 물에 담가 핏물을 빼주세요.', 'Step 2: 아욱은 잎만 잘라 빨래하듯 치대 물에 여러 번 씻어낸 후 믈기를 짜주세요.  *Tip. 푸른 물이 빠질 정도로 여러 번 치대야 풋내가 없어져요.', 'Step 3: 냄비에 물을 붓고 소고기를 넣어 강한 불로 끓여요. 끓기 시작하면 약한 불로 줄이고 아욱을 넣어 함께 끓여주세요.  *Tip. 아욱은 살짝만 데치면 되는데, 거품을 걷어내면서 끓여주세요.', 'Step 4: 데친 아욱과 소고기를 차례로 꺼내 칼로 잘게 다져주세요.  *Tip. 소고기와 아욱 삶은 물은 죽 끓일 때 쓰면 아주 좋아요.', 'Step 5: 표고버섯은 기둥을 최대한 바짝 잘라내고, 먼지와 이물질을 털어내주세요.  *Tip. 버섯끼리 착착 부딪히며 털어내면 먼지가 잘 털려요.', 'Step 6: 흐르는 물에 살짝 씻은 표고버섯은 물기를 털어내고 칼로 잘게 다져주세요.', 'Step 7: 절구에 불린 쌀과 소고기를 각깍 넣고 잘게 으깨주세요.', 'Step 8: 저어주며 냄비에 모든 재료를 넣고 강한 불로 끓여요. 끓어오르면 약한 불로 줄여 계속 끓인 후 용기에 담아내주세요.']"
한식,비타민지짐 & 사과소스,"['비타민: 20g', '사과: 75g', '달걀노른자: 1개', '올리브유: 약간']","['Step 1: 식초 1방울 또는 베이킹소다를 탄 물에 비타민을 담가 살균한 후 흐르는 물에 씻겨주세요.', 'Step 2: 비타민은 물기를 꼭 짜고 잎만 자른 후, 잘게 다져주세요.', 'Step 3: 달걀노른자만 푼 다음, 손질한 비타민을 담가 잘 섞어주세요.', 'Step 4: 키친타월에 올리브유를 묻혀 프라이팬을 닦은 후 동그랑땡 크기로 순서 3을 부쳐주세요.', 'Step 5: 사과는 깨끗이 씻은 후 껍질을 벗기고 알맞은 크기로 잘라주세요.', 'Step 6: 끓는 물에 사과를 넣고 삶아주세요.', 'Step 7: 삶은 사과는 숟가락 또는 절구로 으깨주세요.', 'Step 8: 비타민지짐에 사과소스를 곁들여주세요.']"
한식,닭고기 비타민 미음,"['불린 쌀: 60g', '닭 안심: 18g', '비타민 잎: 20g', '물: 480ml']","['Step 1: 모유 또는 분유에 20분간 재워둔 닭고기를 흐르는 물에 씻고, 가운데 힘줄을 제거해주세요.', 'Step 2: 식초 또는 베이킹소다를 넣은 물로 살균한 비타민은 흐르는 물에 씻고, 초록 잎만 잘라 준비해주세요.  *Tip. 줄기는 아이가 소화하기 힘드니 잎만 넣어주세요.', 'Step 3: 끓는 물에 닭고기와 비타민을 넣어요. 1분 정도 후에는 비타민을, 5~10분 후에는 달고기를 꺼내 한 김 식혀주세요.  *Tip. 닭고기와 비타민 삶은 물은 육수로 사용하면 좋아요.', 'Step 4: 믹서기에 닭고기와 비타민, 불린 쌀을 각각 넣고 물을 약간씩 더해 곱게 갈아주세요.', 'Step 5: 냄비에 곱게 간 재료를 넣고 닭고기 삶은 물을 부어 강한 불로 저어가며 끓여요. 끓기 시작하면 약한 불로 줄여 계속 저어가며 끓여주세요.', 'Step 6: 완성된 미음은 3회분으로 나눠 용기에 담아주세요.']"
한식,대구살 무 표고버섯죽,"['불린 쌀: 90g', '무: 20g', '표고버섯: 20g', '대구살: 40g', '물: 540ml']","['Step 1: 냄비에 물을 반쯤 담고 찜기를 올려 대구살을 찐 후, 살만 잘 발라내 곱게 다져주세요.', 'Step 2: 무는 껍질을 벗겨 손질해 끓는 물에 넣어 푹 익혀주세요.  *Tip. 무는 특유의 아린 맛 때문에 아기가 잘 먹지 못 할 수도 있어요. 그러니 부서질 정도로 푹 익혀서 사용해주세요. 무 삶은 물은 죽 끓일 때 사용하면 좋아요.', 'Step 3: 표고버섯은 기둥을 최대한 바짝 자른 후, 먼지를 털어내고 흐르는 물에 행군 다음 잘게 다져주세요.  *Tip. 버섯끼리 툭툭 부딪쳐가며 털어내면 생각보다 쉽게 털어낼 수 있어요.', 'Step 4: 절구에 불린 쌀과 대구살, 무를 넣고 잘게 으깨주세요.', 'Step 5: 냄비에 모든 재료를 넣고, 물 또는 무 삶은 물에 부어 강한 불로 저으며 끓여요. 끓기 시작하면 약한 불로 줄여 농도가 적당해질 때까지 저어가며 끓여주세요.', 'Step 6: 3회분으로 나눠 용기에 담아주세요.']"
한식,소고기 감자 미음,"['불린 쌀: 45g', '소고기 안심: 30g', '감자: 30g', '물: 450ml']","['Step 1: 소고기는 20분~1시간 동안 물에 담가 핏물을 빼요.', 'Step 2: 감자는 깨끗이 씻어 껍질을 벗긴 후 5mm 간격으로 썬 다음, 찜기에 넣어 쪄주세요.  *Tip. 감자 양은 딱 정확하게 맞추려고 할 필요없이, 아이 양만큼 눈대중으로 넣어도 상관없어요. 젓가락으로 찔렀을 때 푹 들어갈 정도로 찌면 되는데 10분 정도라면 다 익어요.', 'Step 3: 핏물을 뺀 소고기는 물을 넣은 냄비에 담아 강한 불로 끓여요. 끓기 시작하면 약한 불로 줄여 익을 때까지 끓인 후, 적당한 크기로 손질해주세요.  *Tip. 기름이나 불순물을 숟가락으로 걷어내면서 끓여요. 고기 삶은 물은 육수로 사용하면 좋으니 잘 두어주세요.', 'Step 4: 믹서기에 감자와 불린 쌀, 소고기를 각각 넣고 물을 약간씩 더해 곱게 갈아주세요.', 'Step 5: 냄비에 곱게 간 재료와 고기 삶은 물을 모두 부어 강한 불로 끓여요. 저어가며 끓이다가 끓기 시작하면 약한 불로 줄여 농도를 보면서 저어가며 끓여요.  *Tip. 믹서기에 물을 한번 부어 헹군 후 냄비에 부으면 버리는 재료 없이 알뜰하게 만들 수 있어요.', 'Step 6: 아이가 먹기 좋도록 미음을 체에 밭치고, 3회분을 용기에 나눠 냉동실에 보관해주세요.']"
한식,새우 미역 무른밥,"['불린 쌀: 100g', '새우: 40g', '건미역: 5g', '참기름: ½큰술', '명이나물 장아찌: 400ml']","['Step 1: 미역은 미리 물에 20분간 불린 후 흐르는 물에 박박 비벼 여러 번 씻어 칼로 잘게 다져주세요.  *Tip. 미역의 염분을 빽 위해 박박 씻는 거예요. 또 워낙 질기기 때문에 칼로 최대한 잘게 다지거나 아예 믹서로 갈면 좋아요.', 'Step 2: 새우는 머리를 자르고 껍질을 벗긴 후, 내장을 꺼내 손질한 다음 끓는 물에 삶아요.  *Tip. 새우는 자체적으로 짠맛이 있기 때문에 미리 삶는게 좋아요. 내장은 둘째 마디와 셋째 마디 사이에 있는데, 이쑤시개를 이용해서 빼면 아주 잘 빠져요.', 'Step 3: 삶은 새우는 칼로 잘게 다져요.', 'Step 4: 냄비에 불린 쌀과 다진 재료, 그리고 물을 붓고 강한 불로 끓여주세요. 저어주다가 끓으면 약한 불로 줄여 참기름을 넣고 농도가 적당해질 때까지 끓인 후, 3회분으로 나눠 용기에 담아요.  *Tip. 육수가 아닌 물로 끓일 거라면 다시마 팩으로 넣어 우린 물을 쓰는 것도 좋아요. 아이가 알레르기 반응을 보이지 않는다면 참기름 한 방울 톡 넣어주는 것도 풍미를 살리는 아주 좋은 방법이예요.']"
한식,소고기 오이 시금치 무른밥,"['불린 쌀: 130g', '오이: 10g', '시금치: 10g', '소고기 안심: 50g', '물: 520ml']","['Step 1: 소고기는 미리 찬물에 담가 20분~1시간 정도 핏물을 빼주세요.', 'Step 2: 식초나 베이킹소다 푼 물에 시금치를 담아 살균한 후 흐르는 물에 씻어주세요.', 'Step 3: 오이는 굵은 소금으로 문질러 씻어 흐르는 물에 씻고, 껍질을 벗긴 다음 씨를 도려내고 잘게 다져주세요.  *Tip. 오이는 알레르기 유발 위험이 높은 채소라서, 처음 사용하기 시작할 때는 조심해서 사용해야 합니다. 알레르기를 일으킬 수 있는 껍질은 깎고 씨는 도려내서 먹이세요.', 'Step 4: 냄비에 물을 담고 소고기를 넣어 강한 불로 끓여요. 끓어오르면 약한 불로 줄여 시금치를 넣어 데친다.   *Tip. 기름은 걷어내면서 끓여요. 시금치는 1분이면 충분해요. 고기 삶은 물은 육수로 쓰면 좋아요.', 'Step 5: 잘 데친 시금치는 잎만 잘라 잘게 다지고, 삶은 소고기도 잘게 다져요.', 'Step 6: 냄비에 불린 쌀과 채소, 그리고 소고기 삶은 물을 넣고 강한 불로 끓여요. 저어주다 끓기 시작하면 약한 불로 줄여 농도가 적당해질 때까지 끓이고, 4회분으로 나눠 용기에 담아주세요.']"
한식,두부 완두콩 달걀찜,"['두부: 150g', '달걀: 2개', '완두콩: 45g', '모유 또는 분유: 60ml']","['Step 1: 두부는 흐르는 물에 씻어 물기를 빼고, 칼등으로 눌러 으깨주세요.', 'Step 2: 끓는 물에 완두콩을 삶아 껍질을 일일이 벗겨낸 후 칼로 잘게 다지거나 절구로 곱게 으깨주세요.  *Tip. 콩은 미리 하루 정도 불려야하며 냉동 콩이라면 불리지 않아도 됩니다. 콩은 손으로도 으깨질 정도로 푹 삶아주세요.닏', 'Step 3: 그릇에 달걀을 풀고 부드러워지도록 모유 또는 분유를 넣어 고르게 섞은 후 체에 걸러주세요.  *Tip. 다시마 물을 살짝 넣어주면 맛이 더 좋아져 아기가 잘 먹어요.', 'Step 4: 내열 용기에 모든 재료를 넣고 찜기에 넣어 10분 정도 쪄내요.', 'Step 5: 3회분으로 나눠 용기에 담아주세요.']"
한식,들깨 미역 진밥,"['불린 쌀: 160g', '건미역: 12g', '들깨: 13g', '물: 480ml']","['Step 1: 미리 20분간 불린 미역을 흐르는 물에 박박 비벼 여러 번 씻은 후 칼로 잘게 다져주세요.  *Tip. 미역은 매우 질기기 때문에 잘게 다지거나 아예 믹서로 갈면 좋아요.', 'Step 2: 냄비에 불린 쌀과 잘게 다진 미역, 물을 붓고 강한 불로 저어주며 끓여요. 끓어오르면 약한 불로 줄인 후, 들깨를 뿌리고 농도가 적당해질 때까지 끓여요.  *Tip. 다시마 팩으로 맛을 내는 것도 괜찮은 방법이예요. 알레르기에 예민한 아이가 아니라면 참기름 한 방울 톡 넣어주는 것도 괜찮아요.', 'Step 3: 4회분으로 나눠 용기에 담아주세요.']"
한식,콩나물제육볶음,"['돼지고기: 350g', '콩나물: 100g', '깻잎: 6장', '양파: 80g', '대파: 40g', '청양고추: 1개', '고추장: 1큰술', '고춧가루: 2큰술', '진간장: 2큰술', '다진 마늘: 1큰술', '설탕: 2큰술', '맛술: 2큰술', '후추: 1작은술', '식용유: 2큰술']","['Step 1: 깻잎은 4cm 크기로 썰고 대파와 청양고추는 어슷하게 썰고 양파는 채썰어주세요.', 'Step 2: 돼지고기는 5cm 크기로 자르고 콩나물은 손질해주세요.  *Tip. 돼지고기 부위는 삼겹, 목살, 앞다리살, 뒷다리살 모두 괜찮지만 목살이 담백하고 맛있어요!', 'Step 3: 달군 팬에 식용유를 두르고 대파를 넣어 파기름을 내주세요.', 'Step 4: 파 향이 올라오면 돼지고기를 넣고 1분 정도 볶아주세요.', 'Step 5: 설탕, 맛술, 후추를 넣고 2분 정도 더 볶아주세요.', 'Step 6: 돼지고기가 다 익으면 고추장, 고춧가루, 진간장, 마늘을 넣고 1분 정도 볶아주세요.', 'Step 7: 콩나물, 깻잎, 양파, 청양고추를 넣고 콩나물의 숨이 죽을 때까지 2분 정도 더 볶아주세요.', 'Step 8: 완성: 맛있게 볶음 콩나물제육볶음을 그릇에 덜어 맛있게 즐기세요. 기호에 따라 상추나 깻잎 등 쌈채소를 곁들여도 좋아요!']"
한식,굴순두부찌개,"['굴: 130g', '순두부: 350g', '달걀: 1개', '애호박: 120g', '양파: 50g', '대파: 20g', '청양고추: 1개', '홍고추: 1개', '물: 800ml', '고춧가루: 2큰술', '식용유: 3큰술', '국간장: 2큰술', '다진 마늘: 1큰술', '설탕: ½큰술', '소금: ½큰술', '후추: 1작은술', '굵은 소금: 1큰술', '식초: 2큰술']","['Step 1: 대파, 청양고추, 홍고추를 어슷하게 썰어주세요.', 'Step 2: 양파는 채 썰고 애호박은 1cm 두께로 슬라이스한 뒤 반으로 잘라주세요.', 'Step 3: 순두부는 1.5cm 두께로 동그랗게 자른 뒤 30분 정도 물기를 빼주세요.  *Tip. 순두부를 바로 사용하면 수분이 생겨 간을 맞추기 어렵고 맛이 없어지니 꼭 수분을 빼고 넣어주세요!', 'Step 4: 약불로 달군 냄비에 식용유를 두르고 대파와 고춧가루를 넣어 1분 정도 볶아 고추기름을 내주세요.', 'Step 5: 물을 넣고 3분 정도 끓인 뒤 국간장, 마늘, 설탕, 소금, 후추를 넣고 2분 정도 더 끓여주세요.', 'Step 6: 애호박, 양파, 대파, 청양고추, 홍고추를 넣고 1분 정도 끓여주세요.', 'Step 7: 순두부를 넣고 달걀을 풀어서 넣어주세요.', 'Step 8: 분량의 세척 재료로 잘 세척한 굴을 넣고 3분 정도 더 끓여주세요.', 'Step 9: 완성: 향긋한 굴내음과 부드러운 순두부를 음미하며 맛있게 즐기세요!']"
한식,모둠버섯찌개,"['소고기 (양지살): 300g', '느타리버섯: 130g', '팽이버섯: 80g', '표고버섯: 4개', '양파: 10g', '대파: 50g', '청양고추: 1개', '홍고추: 1개', '국간장: 2큰술', '고추장: 2큰술', '고춧가루: 1큰술', '다진 마늘: 1큰술', '설탕: ½큰술', '된장: ½큰술', '참기름: 1큰술', '물: 800ml']","['Step 1: 소고기를 물에 담가 30분 정도 핏물을 빼주세요.', 'Step 2: 양파는 채 썰고 대파, 청양고추, 홍고추는 어슷하게 썰어주세요.', 'Step 3: 느타리버섯과 팽이버섯은 밑동을 자르고 느타리버섯은 하나씩 떼주세요. 표고버섯은 1cm 두께로 슬라이스해주세요.', 'Step 4: 달군 냄비에 참기름을 두르고 소고기를 넣어 1분 정도 볶아주세요.', 'Step 5: 소고기가 익으면 물을 넣고 국간장, 고추장, 고춧가루, 마늘, 설탕, 된장을 넣어 5분 정도 끓여주세요.', 'Step 6: 팔팔 끓어오르면 느타리버섯, 팽이버섯, 표고버섯, 양파, 대파, 청양고추, 홍고추를 넣고 표고버섯이 익을 때까지 5분 정도 더 끓여주세요.', 'Step 7: 완성: 완성된 모둠버섯찌개를 그릇에 담아, 쫄깃한 버섯과 깊은 맛의 소고기 국물을 함께 떠서 맛있게 드셔보세요!']"
한식,감자북엇국,"['북어채: 40g', '양파: 50g', '대파: 20g', '감자: 1개', '달걀: 1개', '물: 800ml', '참기름: 1큰술', '다진 마늘: ½큰술', '국간장: 2큰술', '소금: 1작은술', '후추: ½작은술']","['Step 1: 북어채는 20분 정도 물에 담가 염분을 빼고 양손으로 짜서 물기를 제거해주세요.', 'Step 2: 양파, 대파는 채 썰고 감자는 1cm 크기로 깍둑 썰어 주세요.', 'Step 3: 달군 냄비에 참기름을 두르고 적당한 크기로 자른 북어채를 넣어 2~3분 정도 볶아주세요.', 'Step 4: 감자, 물을 넣고 센불에서 4분 정도 끓여주세요. 거품이 생기면 걷어내주세요.', 'Step 5: 젓가락으로 감자를 찔러보고 감자가 익었으면 국간장, 소금, 후추를 넣고 한소끔 더 끓여주세요.', 'Step 6: 달걀을 잘 풀어서 넣고 양파, 대파, 마늘을 넣고 2분 정도 더 끓여주세요.  *Tip. 달걀물을 넣고 바로 저으면 달걀 특유의 비린내가 날 수 있으므로 30초 정도 뒤에 저어주세요!', 'Step 7: 완성: 그릇에 덜어 따뜻할 때 맛있게 드세요!']"
한식,대패삼겹살된장찌개,"['대패삼겹살: 130g', '무우: 40g', '애호박: 45g', '청양고추: 1개', '홍고추: 1개', '대파: 15g', '두부: 45g', '양파: 60g', '표고버섯: 1개', '쌀뜨물: 500ml', '국간장: 1큰술', '다진 마늘: 1큰술', '고추장: 1큰술', '된장: 2큰술', '고춧가루: 1큰술']","['Step 1: 무와 애호박은 1cm 두께로 슬라이스한 뒤 무는 4등분하고 애호박은 2등분 해주세요.', 'Step 2: 청양고추와 홍고추, 대파는 어슷하게 썰어주세요.', 'Step 3: 두부는 5cm 정도 크기로 네모나게 자르고 양파, 표고버섯은 1cm 크기로 채썰어주세요.  *Tip. 표고버섯을 넣으면 국물 맛이 더 진하고 감칠맛이 난답니다!', 'Step 4: 냄비에 대패삼겹살을 넣고 약중불에서 2분 정도 볶아주세요.', 'Step 5: 무를 넣어 볶다가 무가 투명해지면 쌀뜨물을 넣고 센불에서 3분 정도 끓여주세요.  *Tip. 멸치, 다시마를 넣어 국물을 내도 좋지만 쌀뜨물을 사용하면 더 구수하면서 담백해요.', 'Step 6: 팔팔 끓으면 국간장, 마늘, 고추장, 된장, 고춧가루를 넣고 한소끔 끓여주세요. 거품이 생기면 걷어내주세요.', 'Step 7: 애호박, 청양고추, 홍고추, 대파, 두부, 양파, 표고버섯을 넣고 2분 정도 더 끓여주세요.', 'Step 8: 완성: 그릇에 덜어 맛있게 즐겨보세요!']"
